Script_id,Script_Title,Movie_Release_Date,Script_Date,Raw_Script_URL,Raw_Script_Loc
447,Grand Theft Parsons,4-Jun,3-Jun,http://www.imsdb.com//scripts/Grand-Theft-Parsons.html,raw_Script/Grand Theft Parsons.txt
765,Pandorum,9-Sep,,http://www.imsdb.com//scripts/Pandorum.html,raw_Script/Pandorum.txt
33,After School Special,,Jan-00,http://www.imsdb.com//scripts/After-School-Special.html,raw_Script/After School Special.txt
463,Hannibal,,Feb-00,http://www.imsdb.com//scripts/Hannibal.html,unclean
786,Pineapple Express,8-Aug,6-Nov,http://www.imsdb.com//scripts/Pineapple-Express.html,raw_Script/Pineapple Express.txt
1077,White Jazz,,7-Sep,http://www.imsdb.com//scripts/White-Jazz.html,raw_Script/White Jazz.txt
585,Kundun,,Oct-92,http://www.imsdb.com//scripts/Kundun.html,unclean
862,"Saint, The",,Feb-95,"http://www.imsdb.com//scripts/Saint,-The.html",unclean
111,"Back-up Plan, The",10-Apr,7-Aug,"http://www.imsdb.com//scripts/Back-up-Plan,-The.html","raw_Script/Back-up Plan, The.txt"
736,"Nightmare Before Christmas, The",,Aug-91,"http://www.imsdb.com//scripts/Nightmare-Before-Christmas,-The.html","raw_Script/Nightmare Before Christmas, The.txt"
1108,Zero Dark Thirty,13-Jan,11-Oct,http://www.imsdb.com//scripts/Zero-Dark-Thirty.html,raw_Script/Zero Dark Thirty.txt
784,"Pianist, The",2-Sep,,"http://www.imsdb.com//scripts/Pianist,-The.html","raw_Script/Pianist, The.txt"
688,Milk,8-Nov,,http://www.imsdb.com//scripts/Milk.html,raw_Script/Milk.txt
690,Mimic,,Jun-96,http://www.imsdb.com//scripts/Mimic.html,unclean
47,All About Eve,,,http://www.imsdb.com//scripts/All-About-Eve.html,unclean
481,"Hebrew Hammer, The",3-Jan,,"http://www.imsdb.com//scripts/Hebrew-Hammer,-The.html","raw_Script/Hebrew Hammer, The.txt"
662,Marley & Me,8-Dec,7-Mar,http://www.imsdb.com//scripts/Marley-&-Me.html,raw_Script/Marley & Me.txt
482,Heist,,Mar-99,http://www.imsdb.com//scripts/Heist.html,raw_Script/Heist.txt
1107,Youth in Revolt,10-Jan,7-Jul,http://www.imsdb.com//scripts/Youth-in-Revolt.html,raw_Script/Youth in Revolt.txt
941,Star Trek: The Motion Picture,,Jul-78,http://www.imsdb.com//scripts/Star-Trek-The-Motion-Picture.html,unclean
603,Legally Blonde,,Jul-00,http://www.imsdb.com//scripts/Legally-Blonde.html,raw_Script/Legally Blonde.txt
711,Mud,13-May,11-Sep,http://www.imsdb.com//scripts/Mud.html,raw_Script/Mud.txt
1099,"X-Files: Fight the Future, The",,Jun-97,"http://www.imsdb.com//scripts/X-Files-Fight-the-Future,-The.html",unclean
557,Jaws,,1975,http://www.imsdb.com//scripts/Jaws.html,raw_Script/Jaws.txt
410,G.I. Joe: The Rise of Cobra,9-Aug,7-Nov,http://www.imsdb.com//scripts/G.I.-Joe-The-Rise-of-Cobra.html,raw_Script/G.I. Joe: The Rise of Cobra.txt
117,Bad Santa,,2-Feb,http://www.imsdb.com//scripts/Bad-Santa.html,raw_Script/Bad Santa.txt
406,"Fugitive, The",,Feb-92,"http://www.imsdb.com//scripts/Fugitive,-The.html",unclean
1103,Year One,9-Jun,7-Oct,http://www.imsdb.com//scripts/Year-One.html,raw_Script/Year One.txt
26,"Abyss, The",,Aug-88,"http://www.imsdb.com//scripts/Abyss,-The.html",unclean
161,Blade: Trinity,4-Dec,,http://www.imsdb.com//scripts/Blade-Trinity.html,raw_Script/Blade: Trinity.txt
187,"Box, The",9-Nov,6-Sep,"http://www.imsdb.com//scripts/Box,-The.html","raw_Script/Box, The.txt"
95,As Good As It Gets,,,http://www.imsdb.com//scripts/As-Good-As-It-Gets.html,unclean
978,"Taking of Pelham One Two Three, The",Oct-74,Apr-73,"http://www.imsdb.com//scripts/Taking-of-Pelham-One-Two-Three,-The.html","raw_Script/Taking of Pelham One Two Three, The.txt"
855,"Ruins, The",8-Apr,,"http://www.imsdb.com//scripts/Ruins,-The.html","raw_Script/Ruins, The.txt"
782,Phone Booth,,2-Nov,http://www.imsdb.com//scripts/Phone-Booth.html,unclean
427,Ghostbusters,,May-88,http://www.imsdb.com//scripts/Ghostbusters.html,raw_Script/Ghostbusters.txt
153,Birthday Girl,,1-Jan,http://www.imsdb.com//scripts/Birthday-Girl.html,raw_Script/Birthday Girl.txt
1014,Top Gun,,Apr-85,http://www.imsdb.com//scripts/Top-Gun.html,unclean
413,Gamer,9-Sep,7-Sep,http://www.imsdb.com//scripts/Gamer.html,raw_Script/Gamer.txt
139,Beginners,11-Jun,,http://www.imsdb.com//scripts/Beginners.html,raw_Script/Beginners.txt
606,Les Miserables,12-Dec,12-May,http://www.imsdb.com//scripts/Les-Miserables.html,raw_Script/Les Miserables.txt
379,"Fighter, The",10-Dec,,"http://www.imsdb.com//scripts/Fighter,-The.html","raw_Script/Fighter, The.txt"
850,"Rocky Horror Picture Show, The",,1975,"http://www.imsdb.com//scripts/Rocky-Horror-Picture-Show,-The.html","raw_Script/Rocky Horror Picture Show, The.txt"
874,Scream 3,,May-99,http://www.imsdb.com//scripts/Scream-3.html,raw_Script/Scream 3.txt
296,Dead Poets Society,,,http://www.imsdb.com//scripts/Dead-Poets-Society.html,unclean
981,Tall in the Saddle,Sep-44,,http://www.imsdb.com//scripts/Tall-in-the-Saddle.html,raw_Script/Tall in the Saddle.txt
191,Breakdown,,Mar-96,http://www.imsdb.com//scripts/Breakdown.html,raw_Script/Breakdown.txt
417,Gattaca,,,http://www.imsdb.com//scripts/Gattaca.html,unclean
966,Supergirl,,Jan-83,http://www.imsdb.com//scripts/Supergirl.html,raw_Script/Supergirl.txt
816,Quantum Project,,,http://www.imsdb.com//scripts/Quantum-Project.html,unclean
526,"Incredibles, The",4-Nov,,"http://www.imsdb.com//scripts/Incredibles,-The.html",unclean
755,Omega Man,,Jul-70,http://www.imsdb.com//scripts/Omega-Man.html,unclean
880,Serial Mom,,Jul-92,http://www.imsdb.com//scripts/Serial-Mom.html,unclean
947,Star Wars: The Phantom Menace,,1999,http://www.imsdb.com//scripts/Star-Wars-The-Phantom-Menace.html,raw_Script/Star Wars: The Phantom Menace.txt
177,Boogie Nights,,,http://www.imsdb.com//scripts/Boogie-Nights.html,raw_Script/Boogie Nights.txt
237,Cinema Paradiso,,,http://www.imsdb.com//scripts/Cinema-Paradiso.html,unclean
982,Tamara Drewe,10-Oct,9-Oct,http://www.imsdb.com//scripts/Tamara-Drewe.html,raw_Script/Tamara Drewe.txt
436,"Godfather Part III, The",Dec-90,Mar-79,"http://www.imsdb.com//scripts/Godfather-Part-III,-The.html","raw_Script/Godfather Part III, The.txt"
867,Saw,4-Oct,,http://www.imsdb.com//scripts/Saw.html,raw_Script/Saw.txt
50,All the President's Men,,Mar-75,http://www.imsdb.com//scripts/All-the-President's-Men.html,unclean
479,Heavenly Creatures,,1994,http://www.imsdb.com//scripts/Heavenly-Creatures.html,raw_Script/Heavenly Creatures.txt
1006,Tin Cup,,Dec-95,http://www.imsdb.com//scripts/Tin-Cup.html,raw_Script/Tin Cup.txt
737,"Nightmare on Elm Street, A",,,"http://www.imsdb.com//scripts/Nightmare-on-Elm-Street,-A.html",unclean
400,Fright Night,11-Aug,,http://www.imsdb.com//scripts/Fright-Night.html,raw_Script/Fright Night.txt
860,Rust and Bone,12-Dec,11-Aug,http://www.imsdb.com//scripts/Rust-and-Bone.html,raw_Script/Rust and Bone.txt
422,Ghost,,Sep-90,http://www.imsdb.com//scripts/Ghost.html,raw_Script/Ghost.txt
465,Happy Feet,6-Nov,,http://www.imsdb.com//scripts/Happy-Feet.html,raw_Script/Happy Feet.txt
271,Crime Spree,3-Sep,Mar-96,http://www.imsdb.com//scripts/Crime-Spree.html,raw_Script/Crime Spree.txt
894,Shifty,9-Sep,,http://www.imsdb.com//scripts/Shifty.html,raw_Script/Shifty.txt
60,American Outlaws,,,http://www.imsdb.com//scripts/American-Outlaws.html,unclean
655,"Man Who Wasn't There, The",,1-Jan,"http://www.imsdb.com//scripts/Man-Who-Wasn't-There,-The.html",unclean
964,Superbad,7-Aug,6-Jul,http://www.imsdb.com//scripts/Superbad.html,raw_Script/Superbad.txt
234,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe",5-Dec,,"http://www.imsdb.com//scripts/Chronicles-of-Narnia-The-Lion,-the-Witch-and-the-Wardrobe.html","raw_Script/Chronicles of Narnia: The Lion, the Witch and the Wardrobe.txt"
168,Blue Velvet,,,http://www.imsdb.com//scripts/Blue-Velvet.html,raw_Script/Blue Velvet.txt
990,There's Something About Mary,,Oct-97,http://www.imsdb.com//scripts/There's-Something-About-Mary.html,unclean
29,"Addams Family, The",Nov-91,Apr-91,"http://www.imsdb.com//scripts/Addams-Family,-The.html","raw_Script/Addams Family, The.txt"
257,Constantine,5-Feb,2-Nov,http://www.imsdb.com//scripts/Constantine.html,raw_Script/Constantine.txt
121,Barry Lyndon,,Feb-73,http://www.imsdb.com//scripts/Barry-Lyndon.html,unclean
727,New York Minute,4-May,3-Feb,http://www.imsdb.com//scripts/New-York-Minute.html,raw_Script/New York Minute.txt
513,"Hudsucker Proxy, The",,Sep-92,"http://www.imsdb.com//scripts/Hudsucker-Proxy,-The.html",unclean
641,Machete,10-Sep,,http://www.imsdb.com//scripts/Machete.html,raw_Script/Machete.txt
304,Defiance,9-Jan,,http://www.imsdb.com//scripts/Defiance.html,raw_Script/Defiance.txt
522,"Ides of March, The",11-Oct,,"http://www.imsdb.com//scripts/Ides-of-March,-The.html","raw_Script/Ides of March, The.txt"
75,Anna Karenina,12-Nov,,http://www.imsdb.com//scripts/Anna-Karenina.html,raw_Script/Anna Karenina.txt
1024,TRON,,Apr-81,http://www.imsdb.com//scripts/TRON.html,unclean
1007,Tin Men,,Jun-86,http://www.imsdb.com//scripts/Tin-Men.html,raw_Script/Tin Men.txt
281,Custody,,,http://www.imsdb.com//scripts/Custody.html,raw_Script/Custody.txt
1087,Wild Things: Diamonds in the Rough,5-Feb,4-Feb,http://www.imsdb.com//scripts/Wild-Things-Diamonds-in-the-Rough.html,raw_Script/Wild Things: Diamonds in the Rough.txt
1094,"Wizard of Oz, The",,Mar-39,"http://www.imsdb.com//scripts/Wizard-of-Oz,-The.html","raw_Script/Wizard of Oz, The.txt"
1075,"Whistleblower, The",11-Aug,7-Aug,"http://www.imsdb.com//scripts/Whistleblower,-The.html","raw_Script/Whistleblower, The.txt"
282,"Damned United, The",9-Oct,,"http://www.imsdb.com//scripts/Damned-United,-The.html","raw_Script/Damned United, The.txt"
382,Finding Nemo,3-May,3-May,http://www.imsdb.com//scripts/Finding-Nemo.html,raw_Script/Finding Nemo.txt
475,"Haunting, The",,Nov-98,"http://www.imsdb.com//scripts/Haunting,-The.html",unclean
783,Pi,,Sep-98,http://www.imsdb.com//scripts/Pi.html,unclean
338,Ed Wood,,Nov-92,http://www.imsdb.com//scripts/Ed-Wood.html,unclean
308,Detroit Rock City,Aug-99,,http://www.imsdb.com//scripts/Detroit-Rock-City.html,raw_Script/Detroit Rock City.txt
661,"Mariachi, El",,,"http://www.imsdb.com//scripts/Mariachi,-El.html","raw_Script/Mariachi, El.txt"
949,Starship Troopers,,1997,http://www.imsdb.com//scripts/Starship-Troopers.html,raw_Script/Starship Troopers.txt
851,Romeo & Juliet,Nov-96,Oct-95,http://www.imsdb.com//scripts/Romeo-&-Juliet.html,raw_Script/Romeo & Juliet.txt
458,Halloween: The Curse of Michael Myers,,,http://www.imsdb.com//scripts/Halloween-The-Curse-of-Michael-Myers.html,unclean
1029,True Lies,,1994,http://www.imsdb.com//scripts/True-Lies.html,raw_Script/True Lies.txt
123,Basic,,Mar-00,http://www.imsdb.com//scripts/Basic.html,raw_Script/Basic.txt
954,Stir of Echoes,Sep-99,Mar-98,http://www.imsdb.com//scripts/Stir-of-Echoes.html,raw_Script/Stir of Echoes.txt
885,Sexual Life,5-Mar,,http://www.imsdb.com//scripts/Sexual-Life.html,raw_Script/Sexual Life.txt
726,"Neverending Story, The",,1984,"http://www.imsdb.com//scripts/Neverending-Story,-The.html",unclean
917,Snatch,1-Jan,Aug-99,http://www.imsdb.com//scripts/Snatch.html,raw_Script/Snatch.txt
745,Notting Hill,,1999,http://www.imsdb.com//scripts/Notting-Hill.html,raw_Script/Notting Hill.txt
770,"Patriot, The",,Mar-99,"http://www.imsdb.com//scripts/Patriot,-The.html",unclean
316,Django Unchained,12-Dec,,http://www.imsdb.com//scripts/Django-Unchained.html,raw_Script/Django Unchained.txt
146,"Best Exotic Marigold Hotel, The",12-May,11-Jan,"http://www.imsdb.com//scripts/Best-Exotic-Marigold-Hotel,-The.html","raw_Script/Best Exotic Marigold Hotel, The.txt"
1050,"Verdict, The",,1982,"http://www.imsdb.com//scripts/Verdict,-The.html","raw_Script/Verdict, The.txt"
374,Feast,6-Sep,4-May,http://www.imsdb.com//scripts/Feast.html,raw_Script/Feast.txt
615,Light Sleeper,Aug-92,,http://www.imsdb.com//scripts/Light-Sleeper.html,raw_Script/Light Sleeper.txt
1038,"Ugly Truth, The",9-Jul,8-Feb,"http://www.imsdb.com//scripts/Ugly-Truth,-The.html","raw_Script/Ugly Truth, The.txt"
963,Super 8,11-Jun,10-Dec,http://www.imsdb.com//scripts/Super-8.html,raw_Script/Super 8.txt
1065,Warrior,11-Sep,,http://www.imsdb.com//scripts/Warrior.html,raw_Script/Warrior.txt
932,Speed Racer,8-May,7-Jan,http://www.imsdb.com//scripts/Speed-Racer.html,raw_Script/Speed Racer.txt
626,Logan's Run,,Apr-75,http://www.imsdb.com//scripts/Logan's-Run.html,unclean
923,Soldier,Oct-98,Oct-97,http://www.imsdb.com//scripts/Soldier.html,raw_Script/Soldier.txt
19,8MM,,May-97,http://www.imsdb.com//scripts/8MM.html,unclean
265,Cradle 2 the Grave,,2-May,http://www.imsdb.com//scripts/Cradle-2-the-Grave.html,raw_Script/Cradle 2 the Grave.txt
494,High Fidelity,,Sep-98,http://www.imsdb.com//scripts/High-Fidelity.html,raw_Script/High Fidelity.txt
979,Taking Sides,3-Sep,,http://www.imsdb.com//scripts/Taking-Sides.html,raw_Script/Taking Sides.txt
334,Eagle Eye,8-Sep,7-Mar,http://www.imsdb.com//scripts/Eagle-Eye.html,raw_Script/Eagle Eye.txt
459,Hancock,8-Jul,,http://www.imsdb.com//scripts/Hancock.html,raw_Script/Hancock.txt
769,"Passion of Joan of Arc, The",29-Mar,,"http://www.imsdb.com//scripts/Passion-of-Joan-of-Arc,-The.html","raw_Script/Passion of Joan of Arc, The.txt"
719,My Mother Dreams the Satan's Disciples in New York,,,http://www.imsdb.com//scripts/My-Mother-Dreams-the-Satan's-Disciples-in-New-York.html,unclean
102,Avatar,9-Dec,,http://www.imsdb.com//scripts/Avatar.html,raw_Script/Avatar.txt
1032,Twilight,8-Nov,8-Feb,http://www.imsdb.com//scripts/Twilight.html,raw_Script/Twilight.txt
468,Harold and Kumar Go to White Castle,4-Jun,3-May,http://www.imsdb.com//scripts/Harold-and-Kumar-Go-to-White-Castle.html,raw_Script/Harold and Kumar Go to White Castle.txt
906,Simone,,,http://www.imsdb.com//scripts/Simone.html,unclean
17,500 Days of Summer,9-Jul,,http://www.imsdb.com//scripts/500-Days-of-Summer.html,raw_Script/500 Days of Summer.txt
1010,TMNT,7-Mar,5-Aug,http://www.imsdb.com//scripts/TMNT.html,raw_Script/TMNT.txt
435,Godfather Part II,,Sep-73,http://www.imsdb.com//scripts/Godfather-Part-II.html,unclean
901,"Siege, The",Nov-98,,"http://www.imsdb.com//scripts/Siege,-The.html","raw_Script/Siege, The.txt"
478,Heathers,,Feb-88,http://www.imsdb.com//scripts/Heathers.html,unclean
958,"Stuntman, The",Jun-80,,"http://www.imsdb.com//scripts/Stuntman,-The.html","raw_Script/Stuntman, The.txt"
1017,Toy Story,,Nov-95,http://www.imsdb.com//scripts/Toy-Story.html,unclean
246,Cobb,,Jul-93,http://www.imsdb.com//scripts/Cobb.html,raw_Script/Cobb.txt
863,"Salton Sea, The",,,"http://www.imsdb.com//scripts/Salton-Sea,-The.html",unclean
705,Moonstruck,,1987,http://www.imsdb.com//scripts/Moonstruck.html,raw_Script/Moonstruck.txt
268,"Crazy, Stupid, Love",11-Jul,10-Feb,"http://www.imsdb.com//scripts/Crazy,-Stupid,-Love.html","raw_Script/Crazy, Stupid, Love.txt"
1021,Transformers: The Movie,,,http://www.imsdb.com//scripts/Transformers-The-Movie.html,raw_Script/Transformers: The Movie.txt
952,Stepmom,,,http://www.imsdb.com//scripts/Stepmom.html,unclean
756,One Flew Over the Cuckoo's Nest,,,http://www.imsdb.com//scripts/One-Flew-Over-the-Cuckoo's-Nest.html,unclean
297,Death at a Funeral,10-Apr,9-Feb,http://www.imsdb.com//scripts/Death-at-a-Funeral.html,raw_Script/Death at a Funeral.txt
942,Star Wars: A New Hope,May-77,Jan-76,http://www.imsdb.com//scripts/Star-Wars-A-New-Hope.html,raw_Script/Star Wars: A New Hope.txt
758,Ordinary People,Sep-80,,http://www.imsdb.com//scripts/Ordinary-People.html,raw_Script/Ordinary People.txt
729,Next,7-Apr,4-May,http://www.imsdb.com//scripts/Next.html,raw_Script/Next.txt
346,"English Patient, The",,,"http://www.imsdb.com//scripts/English-Patient,-The.html",unclean
656,"Manchurian Candidate, The",4-Jul,3-Aug,"http://www.imsdb.com//scripts/Manchurian-Candidate,-The.html","raw_Script/Manchurian Candidate, The.txt"
16,50-50,11-Sep,8-Jul,http://www.imsdb.com//scripts/50-50.html,raw_Script/50-50.txt
317,Do The Right Thing,,Mar-88,http://www.imsdb.com//scripts/Do-The-Right-Thing.html,raw_Script/Do The Right Thing.txt
537,Insomnia,2-May,Feb-00,http://www.imsdb.com//scripts/Insomnia.html,raw_Script/Insomnia.txt
919,Snow Falling On Cedars,,May-98,http://www.imsdb.com//scripts/Snow-Falling-On-Cedars.html,unclean
503,Horrible Bosses,11-Jul,10-Apr,http://www.imsdb.com//scripts/Horrible-Bosses.html,raw_Script/Horrible Bosses.txt
350,Erik the Viking,,,http://www.imsdb.com//scripts/Erik-the-Viking.html,unclean
439,Gone in 60 Seconds,,Apr-99,http://www.imsdb.com//scripts/Gone-in-60-Seconds.html,unclean
1066,Watchmen,9-Mar,,http://www.imsdb.com//scripts/Watchmen.html,raw_Script/Watchmen.txt
205,Burn After Reading,8-Sep,,http://www.imsdb.com//scripts/Burn-After-Reading.html,raw_Script/Burn After Reading.txt
1061,Wanted,8-Jun,5-Dec,http://www.imsdb.com//scripts/Wanted.html,raw_Script/Wanted.txt
659,Margin Call,11-Oct,10-Jul,http://www.imsdb.com//scripts/Margin-Call.html,raw_Script/Margin Call.txt
631,"Lord of the Rings: Fellowship of the Ring, The",,,"http://www.imsdb.com//scripts/Lord-of-the-Rings-Fellowship-of-the-Ring,-The.html","raw_Script/Lord of the Rings: Fellowship of the Ring, The.txt"
617,Limitless,11-Mar,9-Dec,http://www.imsdb.com//scripts/Limitless.html,raw_Script/Limitless.txt
943,Star Wars: Attack of the Clones,,2-Feb,http://www.imsdb.com//scripts/Star-Wars-Attack-of-the-Clones.html,raw_Script/Star Wars: Attack of the Clones.txt
403,From Here to Eternity,Sep-53,Aug-52,http://www.imsdb.com//scripts/From-Here-to-Eternity.html,raw_Script/From Here to Eternity.txt
985,Terminator,,Apr-83,http://www.imsdb.com//scripts/Terminator.html,raw_Script/Terminator.txt
618,Lincoln,12-Nov,11-Dec,http://www.imsdb.com//scripts/Lincoln.html,raw_Script/Lincoln.txt
997,Thor,11-May,,http://www.imsdb.com//scripts/Thor.html,raw_Script/Thor.txt
419,Get Low,10-Jul,,http://www.imsdb.com//scripts/Get-Low.html,raw_Script/Get Low.txt
145,Benny & Joon,Apr-93,,http://www.imsdb.com//scripts/Benny-&-Joon.html,unclean
610,Liar Liar,Mar-97,Apr-96,http://www.imsdb.com//scripts/Liar-Liar.html,raw_Script/Liar Liar.txt
1102,xXx,,1-Aug,http://www.imsdb.com//scripts/xXx.html,raw_Script/xXx.txt
224,"Change-Up, The",11-Aug,9-Jul,"http://www.imsdb.com//scripts/Change-Up,-The.html","raw_Script/Change-Up, The.txt"
793,Pleasantville,,,http://www.imsdb.com//scripts/Pleasantville.html,unclean
676,Meet John Doe,May-41,,http://www.imsdb.com//scripts/Meet-John-Doe.html,raw_Script/Meet John Doe.txt
55,American Beauty,,,http://www.imsdb.com//scripts/American-Beauty.html,raw_Script/American Beauty.txt
356,Event Horizon,Aug-97,,http://www.imsdb.com//scripts/Event-Horizon.html,raw_Script/Event Horizon.txt
289,Date Night,10-Apr,8-Jun,http://www.imsdb.com//scripts/Date-Night.html,raw_Script/Date Night.txt
996,This is 40,12-Dec,,http://www.imsdb.com//scripts/This-is-40.html,raw_Script/This is 40.txt
875,Se7en,,,http://www.imsdb.com//scripts/Se7en.html,unclean
198,Broken Embraces,9-Oct,,http://www.imsdb.com//scripts/Broken-Embraces.html,raw_Script/Broken Embraces.txt
488,Hellraiser: Deader,5-Jun,2-Aug,http://www.imsdb.com//scripts/Hellraiser-Deader.html,raw_Script/Hellraiser: Deader.txt
570,Jurassic Park: The Lost World,,,http://www.imsdb.com//scripts/Jurassic-Park-The-Lost-World.html,unclean
429,Ginger Snaps,1-May,Jul-96,http://www.imsdb.com//scripts/Ginger-Snaps.html,raw_Script/Ginger Snaps.txt
1054,Virtuosity,,May-94,http://www.imsdb.com//scripts/Virtuosity.html,unclean
794,Point Break,,1991,http://www.imsdb.com//scripts/Point-Break.html,raw_Script/Point Break.txt
825,Real Genius,,,http://www.imsdb.com//scripts/Real-Genius.html,unclean
591,Lake Placid,Jul-99,May-98,http://www.imsdb.com//scripts/Lake-Placid.html,raw_Script/Lake Placid.txt
589,Labyrinth,,1986,http://www.imsdb.com//scripts/Labyrinth.html,raw_Script/Labyrinth.txt
687,Mighty Morphin Power Rangers: The Movie,Jun-95,Oct-94,http://www.imsdb.com//scripts/Mighty-Morphin-Power-Rangers-The-Movie.html,raw_Script/Mighty Morphin Power Rangers: The Movie.txt
108,"Bachelor Party, The",Apr-57,,"http://www.imsdb.com//scripts/Bachelor-Party,-The.html","raw_Script/Bachelor Party, The.txt"
167,Blue Valentine,10-Dec,9-May,http://www.imsdb.com//scripts/Blue-Valentine.html,raw_Script/Blue Valentine.txt
467,Hard to Kill,,Feb-90,http://www.imsdb.com//scripts/Hard-to-Kill.html,raw_Script/Hard to Kill.txt
1076,White Christmas,,Jul-53,http://www.imsdb.com//scripts/White-Christmas.html,unclean
1011,To Sleep with Anger,,Jan-89,http://www.imsdb.com//scripts/To-Sleep-with-Anger.html,unclean
761,"Other Boleyn Girl, The",8-Feb,6-Feb,"http://www.imsdb.com//scripts/Other-Boleyn-Girl,-The.html","raw_Script/Other Boleyn Girl, The.txt"
39,Aladdin,,1992,http://www.imsdb.com//scripts/Aladdin.html,raw_Script/Aladdin.txt
1031,"Truman Show, The",,1998,"http://www.imsdb.com//scripts/Truman-Show,-The.html",unclean
541,Inventing the Abbotts,,Mar-96,http://www.imsdb.com//scripts/Inventing-the-Abbotts.html,raw_Script/Inventing the Abbotts.txt
720,My Week with Marilyn,11-Dec,,http://www.imsdb.com//scripts/My-Week-with-Marilyn.html,raw_Script/My Week with Marilyn.txt
511,How to Train Your Dragon,10-Mar,,http://www.imsdb.com//scripts/How-to-Train-Your-Dragon.html,raw_Script/How to Train Your Dragon.txt
768,Pariah,11-Dec,,http://www.imsdb.com//scripts/Pariah.html,raw_Script/Pariah.txt
72,Anastasia,,1997,http://www.imsdb.com//scripts/Anastasia.html,raw_Script/Anastasia.txt
836,Reservoir Dogs,,Oct-90,http://www.imsdb.com//scripts/Reservoir-Dogs.html,raw_Script/Reservoir Dogs.txt
812,Public Enemies,9-Jul,7-Nov,http://www.imsdb.com//scripts/Public-Enemies.html,raw_Script/Public Enemies.txt
624,Living in Oblivion,Jun-95,,http://www.imsdb.com//scripts/Living-in-Oblivion.html,raw_Script/Living in Oblivion.txt
433,Go,,Apr-97,http://www.imsdb.com//scripts/Go.html,raw_Script/Go.txt
953,"Sting, The",,,"http://www.imsdb.com//scripts/Sting,-The.html",unclean
558,Jaws 2,,1978,http://www.imsdb.com//scripts/Jaws-2.html,raw_Script/Jaws 2.txt
190,Break,,1969,http://www.imsdb.com//scripts/Break.html,raw_Script/Break.txt
859,Rushmore,,May-97,http://www.imsdb.com//scripts/Rushmore.html,unclean
921,So I Married an Axe Murderer,,1993,http://www.imsdb.com//scripts/So-I-Married-an-Axe-Murderer.html,raw_Script/So I Married an Axe Murderer.txt
927,South Park,,Jan-99,http://www.imsdb.com//scripts/South-Park.html,unclean
1064,Warm Springs,5-Apr,4-Sep,http://www.imsdb.com//scripts/Warm-Springs.html,raw_Script/Warm Springs.txt
972,Sweet Smell of Success,,,http://www.imsdb.com//scripts/Sweet-Smell-of-Success.html,unclean
502,Honeydripper,7-Dec,6-Jun,http://www.imsdb.com//scripts/Honeydripper.html,raw_Script/Honeydripper.txt
1105,You Can Count On Me,Nov-00,,http://www.imsdb.com//scripts/You-Can-Count-On-Me.html,raw_Script/You Can Count On Me.txt
813,Pulp Fiction,,May-93,http://www.imsdb.com//scripts/Pulp-Fiction.html,unclean
1104,Yes Man,8-Dec,7-Feb,http://www.imsdb.com//scripts/Yes-Man.html,raw_Script/Yes Man.txt
376,Field of Dreams,Apr-89,Mar-88,http://www.imsdb.com//scripts/Field-of-Dreams.html,raw_Script/Field of Dreams.txt
542,"Invention of Lying, The",9-Oct,7-Jun,"http://www.imsdb.com//scripts/Invention-of-Lying,-The.html","raw_Script/Invention of Lying, The.txt"
957,Strangers on a Train,,Oct-50,http://www.imsdb.com//scripts/Strangers-on-a-Train.html,raw_Script/Strangers on a Train.txt
699,Moneyball,11-Sep,,http://www.imsdb.com//scripts/Moneyball.html,raw_Script/Moneyball.txt
528,Indiana Jones and the Last Crusade,,1989,http://www.imsdb.com//scripts/Indiana-Jones-and-the-Last-Crusade.html,raw_Script/Indiana Jones and the Last Crusade.txt
106,Babel,6-Nov,5-Apr,http://www.imsdb.com//scripts/Babel.html,raw_Script/Babel.txt
539,Into the Wild,7-Sep,,http://www.imsdb.com//scripts/Into-the-Wild.html,raw_Script/Into the Wild.txt
160,Blade Runner,,Feb-81,http://www.imsdb.com//scripts/Blade-Runner.html,unclean
9,187,,Nov-96,http://www.imsdb.com//scripts/187.html,unclean
1053,"Village, The",4-Jul,,"http://www.imsdb.com//scripts/Village,-The.html",unclean
702,Monte Carlo,11-Jul,7-Nov,http://www.imsdb.com//scripts/Monte-Carlo.html,raw_Script/Monte Carlo.txt
922,Solaris,,1-Oct,http://www.imsdb.com//scripts/Solaris.html,unclean
78,Anonymous,11-Oct,,http://www.imsdb.com//scripts/Anonymous.html,raw_Script/Anonymous.txt
1082,Who's Your Daddy,5-Jan,,http://www.imsdb.com//scripts/Who's-Your-Daddy.html,raw_Script/Who's Your Daddy.txt
284,Dark City,,May-94,http://www.imsdb.com//scripts/Dark-City.html,unclean
88,Arctic Blue,,,http://www.imsdb.com//scripts/Arctic-Blue.html,raw_Script/Arctic Blue.txt
700,Monkeybone,1-Feb,Feb-99,http://www.imsdb.com//scripts/Monkeybone.html,raw_Script/Monkeybone.txt
937,Star Trek II: The Wrath of Khan,,Mar-82,http://www.imsdb.com//scripts/Star-Trek-II-The-Wrath-of-Khan.html,unclean
974,Swordfish,,1-Jan,http://www.imsdb.com//scripts/Swordfish.html,raw_Script/Swordfish.txt
185,"Bourne Supremacy, The",4-Jul,3-Nov,"http://www.imsdb.com//scripts/Bourne-Supremacy,-The.html",unclean
1039,Unbreakable,,Oct-99,http://www.imsdb.com//scripts/Unbreakable.html,unclean
